Geneid	Length	1kcell	dome1	dome2
ENSDARG00000068939	1609	26	44	56
ENSDARG00000097249	537	0	0	0
ENSDARG00000061551	3797	0	0	2
ENSDARG00000075092	1380	30	2	8
ENSDARG00000040815	2498	60	34	48
ENSDARG00000025504	6749	0	0	0
ENSDARG00000019949	3697	0	8	14
ENSDARG00000076962	5773	348	348	584
ENSDARG00000040984	2112	1	4	4
ENSDARG00000097151	599	0	0	0
ENSDARG00000054543	2760	0	0	2
ENSDARG00000097157	1357	0	0	0
ENSDARG00000097060	3105	0	0	0
ENSDARG00000068965	4573	87	54	97
ENSDARG00000068967	1627	15	7	17
ENSDARG00000096951	5254	0	0	0
ENSDARG00000082197	84	0	0	0
ENSDARG00000081442	107	0	0	0
ENSDARG00000080508	85	0	0	0
ENSDARG00000098113	2753	2	0	0
ENSDARG00000108497	117	0	0	0
ENSDARG00000097074	939	0	0	0
ENSDARG00000097066	635	0	0	0
ENSDARG00000097247	1888	0	0	0
ENSDARG00000097908	2770	0	0	2
ENSDARG00000069066	6050	594	136	208
ENSDARG00000028793	3511	8	0	4
ENSDARG00000075528	766	12	2	10
ENSDARG00000107752	1228	0	0	0
ENSDARG00000031976	4098	0	0	2
ENSDARG00000033973	1081	70	34	36
ENSDARG00000108741	875	0	0	0
ENSDARG00000107193	1371	0	2	0
ENSDARG00000032614	4910	108	99	156
ENSDARG00000006062	3469	480	296	503
ENSDARG00000041060	2828	4	2	10
ENSDARG00000012982	11440	125	89	171
ENSDARG00000100212	119	0	0	0
ENSDARG00000097767	1632	0	0	0
ENSDARG00000089444	2701	0	0	0
ENSDARG00000098011	935	0	0	0
ENSDARG00000093059	1017	0	0	0
ENSDARG00000087311	1641	0	0	0
ENSDARG00000097413	279	0	0	0
ENSDARG00000030025	1998	0	0	0
ENSDARG00000069058	1065	0	0	0
ENSDARG00000025903	2231	0	0	0
ENSDARG00000030933	5366	265	16	30
ENSDARG00000021343	3900	30	37	47
ENSDARG00000054748	1972	42	53	96
ENSDARG00000061030	1661	77	33	115
ENSDARG00000054744	1127	0	0	0
ENSDARG00000033056	1373	2	1	0
ENSDARG00000054734	1658	0	0	0
ENSDARG00000108180	116	0	0	0
ENSDARG00000089994	2023	0	0	0
ENSDARG00000090892	1951	0	0	0
ENSDARG00000054720	2217	0	0	0
ENSDARG00000105765	340	0	0	0
ENSDARG00000054719	1919	0	0	0
ENSDARG00000054718	3916	0	0	0
ENSDARG00000041034	1420	0	0	0
ENSDARG00000041033	1217	0	0	0
ENSDARG00000041032	1414	0	0	2
ENSDARG00000041030	1925	0	0	0
ENSDARG00000025658	1697	0	0	0
ENSDARG00000105758	355	0	0	0
ENSDARG00000086633	2213	0	0	0
ENSDARG00000088846	1170	0	0	0
ENSDARG00000091791	1574	0	0	0
ENSDARG00000041024	1477	0	0	0
ENSDARG00000088453	1439	0	0	0
ENSDARG00000086383	1288	0	0	0
ENSDARG00000092238	1406	0	0	0
ENSDARG00000091216	1404	0	0	0
ENSDARG00000041019	1808	0	4	0
ENSDARG00000094080	2677	0	0	0
ENSDARG00000075128	2408	0	0	0
ENSDARG00000094125	2155	0	0	0
ENSDARG00000031703	960	0	0	0
ENSDARG00000003090	1209	0	0	0
ENSDARG00000092218	1026	0	0	0
ENSDARG00000041007	2598	0	0	0
ENSDARG00000041005	1385	0	0	0
ENSDARG00000004598	3124	0	0	0
ENSDARG00000105766	67	0	0	0
ENSDARG00000074966	2322	0	0	0
ENSDARG00000041003	1199	0	0	0
ENSDARG00000092217	910	0	0	0
ENSDARG00000025600	954	0	0	0
ENSDARG00000097869	5854	7	2	0
ENSDARG00000090081	2029	0	6	2
ENSDARG00000030479	1724	284	356	474
ENSDARG00000089689	1673	2	0	0
ENSDARG00000054572	3119	0	0	0
ENSDARG00000085791	119	0	0	0
ENSDARG00000019874	3741	2	4	9
ENSDARG00000073917	4570	27	4	2
ENSDARG00000019660	2640	2	6	14
ENSDARG00000013921	10566	2	4	2
ENSDARG00000079015	10137	412	113	149
ENSDARG00000108740	999	0	0	0
ENSDARG00000070025	12286	32	18	16
ENSDARG00000083487	118	0	0	0
ENSDARG00000108265	411	0	0	0
ENSDARG00000059244	2571	64	16	36
ENSDARG00000086261	2683	0	0	0
ENSDARG00000063711	7714	30	22	68
ENSDARG00000015065	7274	8	0	6
ENSDARG00000079290	1780	2	2	4
ENSDARG00000079221	1115	0	0	0
ENSDARG00000099796	3556	0	0	2
ENSDARG00000100716	728	0	0	0
ENSDARG00000101518	625	0	0	0
ENSDARG00000102626	10434	8	2	0
ENSDARG00000104489	1459	0	2	2
ENSDARG00000102017	3938	2	0	0
ENSDARG00000099764	770	0	4	0
ENSDARG00000104267	4507	0	6	8
ENSDARG00000099243	4536	0	4	4
ENSDARG00000103457	3533	12	8	14
ENSDARG00000104664	9357	4	4	4
ENSDARG00000105184	11269	30	30	48
ENSDARG00000102047	2262	4	2	0
ENSDARG00000098954	6122	2	26	26
ENSDARG00000106490	582	0	0	0
ENSDARG00000101422	1682	12	4	4
ENSDARG00000102636	2813	80	2	36
ENSDARG00000098897	5401	644	186	355
ENSDARG00000099206	1436	0	0	0
ENSDARG00000103507	2268	30	41	86
ENSDARG00000100794	2385	2	0	0
ENSDARG00000099563	2564	32	8	20
ENSDARG00000101331	1436	0	0	0
ENSDARG00000100511	1293	2	0	0
ENSDARG00000102301	484	0	0	0
ENSDARG00000104023	2496	0	2	2
ENSDARG00000099291	4141	198	186	300
ENSDARG00000101936	1932	20	12	29
ENSDARG00000103443	1409	0	0	0
ENSDARG00000101697	5615	2	10	4
ENSDARG00000099361	1000	0	0	0
ENSDARG00000099918	1090	128	16	8
ENSDARG00000100667	123	0	0	0
ENSDARG00000101959	5819	2	0	0
ENSDARG00000027724	2655	0	0	0
ENSDARG00000025595	2032	18	4	12
ENSDARG00000040911	2006	0	0	2
ENSDARG00000106057	288	0	0	0
ENSDARG00000005034	2056	22	21	26
ENSDARG00000088376	137	0	0	0
ENSDARG00000068892	1344	2	57	44
ENSDARG00000086971	1300	0	0	0
ENSDARG00000005948	2189	112	43	95
ENSDARG00000068883	4270	32	21	38
ENSDARG00000109007	1675	0	2	2
ENSDARG00000075892	7073	258	200	565
ENSDARG00000020483	1436	0	0	0
ENSDARG00000013598	1764	0	2	4
ENSDARG00000018967	3372	4	1	9
ENSDARG00000019160	2719	315	104	154
ENSDARG00000012407	2473	158	42	70
ENSDARG00000097289	2431	0	0	0
ENSDARG00000068851	1843	0	4	10
ENSDARG00000013150	3457	260	366	646
ENSDARG00000068846	1455	13	2	9
ENSDARG00000068840	1580	10	10	5
ENSDARG00000010782	2390	18	4	18
ENSDARG00000087596	3852	460	84	136
ENSDARG00000054136	1576	0	0	0
ENSDARG00000091607	2736	2	0	0
ENSDARG00000068828	5238	2	0	2
ENSDARG00000015822	3739	0	83	164
ENSDARG00000097344	933	0	0	0
ENSDARG00000014208	3803	350	288	614
ENSDARG00000093176	1162	334	214	341
ENSDARG00000097997	1422	0	0	0
ENSDARG00000006447	2125	0	0	0
ENSDARG00000030020	2688	24	21	66
ENSDARG00000094277	1439	48	32	112
ENSDARG00000053753	1790	2	0	6
ENSDARG00000005216	5200	0	0	0
ENSDARG00000060808	1810	0	0	0
ENSDARG00000106192	3502	0	0	0
ENSDARG00000097135	605	0	0	0
ENSDARG00000079581	3047	0	0	0
ENSDARG00000097386	646	0	0	0
ENSDARG00000106677	506	0	0	2
ENSDARG00000054087	8274	208	96	144
ENSDARG00000021046	1641	46	8	18
ENSDARG00000002831	10674	10	8	20
ENSDARG00000097433	1098	0	0	0
ENSDARG00000003395	9552	8	2	8
ENSDARG00000033161	968	0	0	0
ENSDARG00000097533	1816	0	0	0
ENSDARG00000040799	693	0	0	0
ENSDARG00000068726	3817	2	0	0
ENSDARG00000054055	3426	0	0	0
ENSDARG00000068719	1866	0	0	0
ENSDARG00000097700	4287	0	0	0
ENSDARG00000011581	5011	0	0	0
ENSDARG00000097653	2331	2	2	7
ENSDARG00000098278	8664	0	2	2
ENSDARG00000106204	223	0	0	0
ENSDARG00000098024	9280	0	0	4
ENSDARG00000089838	2043	0	0	0
ENSDARG00000060758	5108	15	4	10
ENSDARG00000107732	116	0	0	0
ENSDARG00000104665	3339	0	0	0
ENSDARG00000100088	5872	392	326	514
ENSDARG00000098368	5797	0	0	0
ENSDARG00000101964	1438	0	0	0
ENSDARG00000073726	2352	0	2	0
ENSDARG00000040701	1542	0	0	0
ENSDARG00000091650	1248	0	0	0
ENSDARG00000060697	15341	196	154	218
ENSDARG00000068698	976	70	94	135
ENSDARG00000077236	2112	0	0	8
ENSDARG00000097591	2327	234	36	72
ENSDARG00000053950	1375	106	72	144
ENSDARG00000097250	1362	0	0	0
ENSDARG00000053938	804	0	0	0
ENSDARG00000097917	1022	0	0	0
ENSDARG00000097872	1876	0	0	0
ENSDARG00000097698	1506	0	0	0
ENSDARG00000053928	1004	0	0	0
ENSDARG00000097248	800	0	0	0
ENSDARG00000097816	1395	0	0	0
ENSDARG00000097508	908	0	0	0
ENSDARG00000076710	1822	0	0	0
ENSDARG00000097840	801	0	0	0
ENSDARG00000053931	1020	0	0	0
ENSDARG00000097782	1443	0	0	0
ENSDARG00000029993	788	0	0	0
ENSDARG00000053911	794	0	0	0
ENSDARG00000011083	1949	0	0	0
ENSDARG00000097838	727	0	0	0
ENSDARG00000068680	1830	0	0	0
ENSDARG00000088893	1090	0	0	0
ENSDARG00000012381	2469	0	0	0
ENSDARG00000088972	3261	16	4	6
ENSDARG00000097156	392	0	0	0
ENSDARG00000107880	155	0	0	0
ENSDARG00000040669	1367	0	0	0
ENSDARG00000091712	2429	0	0	0
ENSDARG00000101197	1039	0	35	90
ENSDARG00000077745	1535	0	2	0
ENSDARG00000097802	971	0	0	0
ENSDARG00000086025	776	0	0	0
ENSDARG00000089371	1813	0	0	0
ENSDARG00000097739	1187	0	0	0
ENSDARG00000098026	1425	0	0	0
ENSDARG00000097307	869	0	0	0
ENSDARG00000096965	537	0	0	0
ENSDARG00000097584	750	0	0	0
ENSDARG00000075697	981	2	2	11
ENSDARG00000097031	1529	0	0	0
ENSDARG00000096863	2254	0	0	0
ENSDARG00000091388	1099	0	0	0
ENSDARG00000039096	3426	2	0	0
ENSDARG00000068657	1333	0	0	0
ENSDARG00000089404	2391	0	0	0
ENSDARG00000011113	1892	0	0	0
ENSDARG00000068653	809	3	0	0
ENSDARG00000060723	4416	387	344	485
ENSDARG00000097212	1014	24	19	35
ENSDARG00000028784	2483	196	102	211
ENSDARG00000039065	3034	4	6	18
ENSDARG00000108773	1099	0	0	0
ENSDARG00000078366	552	0	0	0
ENSDARG00000107218	680	0	0	0
ENSDARG00000093338	2849	0	0	0
ENSDARG00000108342	220	0	0	0
ENSDARG00000014891	6958	4	2	4
ENSDARG00000026784	7062	42	20	71
ENSDARG00000097480	740	0	0	0
ENSDARG00000077479	2639	0	0	0
ENSDARG00000097804	2771	0	1	2
ENSDARG00000043453	781	122	217	469
ENSDARG00000043451	1759	120	110	215
ENSDARG00000096877	1404	43	86	107
ENSDARG00000043448	2694	0	0	0
ENSDARG00000068638	1301	0	0	0
ENSDARG00000043447	1714	0	0	0
ENSDARG00000107000	117	0	0	0
ENSDARG00000076179	5805	146	14	30
ENSDARG00000097173	508	0	0	0
ENSDARG00000068637	9659	0	0	4
ENSDARG00000043446	1297	90	78	165
ENSDARG00000043443	6940	4	14	8
ENSDARG00000097715	1536	4	0	2
ENSDARG00000079502	2913	0	0	0
ENSDARG00000097619	270	0	0	0
ENSDARG00000098030	2525	0	0	0
ENSDARG00000033840	15549	65	18	26
ENSDARG00000053833	1260	0	0	4
ENSDARG00000039661	2632	10	12	22
ENSDARG00000097824	1073	0	2	8
ENSDARG00000090935	5014	8	10	10
ENSDARG00000060633	3723	240	186	486
ENSDARG00000094067	8971	0	0	0
ENSDARG00000092025	3450	0	0	0
ENSDARG00000095780	2083	0	0	0
ENSDARG00000095528	4778	0	0	0
ENSDARG00000076819	4552	0	0	0
ENSDARG00000078101	3499	0	0	1
ENSDARG00000094350	2984	0	0	2
ENSDARG00000093532	3292	0	0	0
ENSDARG00000092036	3002	0	0	0
ENSDARG00000102399	1915	0	0	0
ENSDARG00000060638	3652	0	0	2
ENSDARG00000097078	379	0	0	0
ENSDARG00000040538	2045	88	76	102
ENSDARG00000053800	6355	30	82	144
ENSDARG00000040536	2705	1	1	6
ENSDARG00000076093	5262	0	8	14
ENSDARG00000097373	3952	0	15	13
ENSDARG00000097679	1705	0	1	0
ENSDARG00000095298	1809	0	0	0
ENSDARG00000026704	1822	0	2	0
ENSDARG00000098004	1655	0	0	1
ENSDARG00000015915	3994	32	40	82
ENSDARG00000040644	1891	7	6	11
ENSDARG00000096545	3816	0	0	0
ENSDARG00000077673	3673	0	0	0
ENSDARG00000095665	3738	0	0	0
ENSDARG00000010767	8510	12	4	10
ENSDARG00000097725	1005	0	0	0
ENSDARG00000107047	1043	0	0	0
ENSDARG00000097223	698	0	0	0
ENSDARG00000096898	763	0	0	0
ENSDARG00000097448	340	0	0	0
ENSDARG00000107210	454	0	0	0
ENSDARG00000028348	1869	0	0	0
ENSDARG00000104346	702	0	0	0
ENSDARG00000079608	1521	16	10	24
ENSDARG00000096881	363	0	1	0
ENSDARG00000016864	2113	37	64	132
ENSDARG00000018854	4478	139	212	421
ENSDARG00000083318	128	0	0	0
ENSDARG00000025920	5455	0	2	10
ENSDARG00000040628	1755	0	30	28
ENSDARG00000100832	2863	12	4	0
ENSDARG00000099950	1294	4	4	2
ENSDARG00000040627	3529	0	0	2
ENSDARG00000088274	6061	0	0	0
ENSDARG00000091847	3789	0	0	0
ENSDARG00000105922	117	0	0	0
ENSDARG00000068621	6436	0	0	0
ENSDARG00000100592	3576	2	14	12
ENSDARG00000032079	2244	5	6	6
ENSDARG00000098028	190	0	2	0
ENSDARG00000068257	3494	0	0	0
ENSDARG00000103993	1611	0	0	0
ENSDARG00000076073	5658	0	2	2
ENSDARG00000010764	2901	0	0	4
ENSDARG00000005425	5013	42	38	85
ENSDARG00000029353	1838	170	230	432
ENSDARG00000076602	1785	18	34	82
ENSDARG00000098239	2890	6	4	8
ENSDARG00000102067	3638	0	0	6
ENSDARG00000108569	116	0	0	0
ENSDARG00000101334	3551	540	762	1365
ENSDARG00000102235	681	0	2	0
ENSDARG00000039077	2048	0	1	7
ENSDARG00000084946	129	0	0	0
ENSDARG00000021383	2395	31	14	23
ENSDARG00000003973	1381	58	9	36
ENSDARG00000099936	5506	50	64	150
ENSDARG00000106999	3419	149	16	49
ENSDARG00000105169	131	0	0	0
ENSDARG00000102483	8071	141	126	193
ENSDARG00000040668	1258	0	0	0
ENSDARG00000076464	1299	74	52	107
ENSDARG00000079760	1520	38	26	77
ENSDARG00000055690	552	2	1	4
ENSDARG00000087212	1041	1	60	85
ENSDARG00000105073	1476	0	2	0
ENSDARG00000093871	852	2	0	0
ENSDARG00000108615	2468	3	0	0
ENSDARG00000098678	852	0	0	0
ENSDARG00000102860	798	0	0	0
ENSDARG00000076214	1584	37	10	19
ENSDARG00000106724	1760	17	3	14
ENSDARG00000088039	3579	84	2	12
ENSDARG00000099718	1592	0	0	0
ENSDARG00000087378	5836	120	36	76
ENSDARG00000090304	1665	13	12	17
ENSDARG00000091760	3768	151	125	207
ENSDARG00000109066	116	0	0	0
ENSDARG00000093185	3542	0	0	0
ENSDARG00000037501	1203	4	0	4
ENSDARG00000018040	2649	8	2	2
ENSDARG00000037496	3839	0	0	2
ENSDARG00000104296	1159	24	14	32
ENSDARG00000098063	3495	0	0	0
ENSDARG00000108744	117	0	0	0
ENSDARG00000106511	117	0	0	0
ENSDARG00000077677	1700	24	2	9
ENSDARG00000106200	317	0	0	0
ENSDARG00000106883	637	0	0	2
ENSDARG00000103603	615	0	0	0
ENSDARG00000107582	1021	0	0	0
ENSDARG00000062542	5125	118	82	120
ENSDARG00000077316	1893	47	26	83
ENSDARG00000020891	1096	41	14	62
ENSDARG00000100844	1554	0	0	0
ENSDARG00000099430	4788	160	151	319
ENSDARG00000083760	280	0	1	7
ENSDARG00000103474	281	0	1	6
ENSDARG00000038378	3260	0	19	39
ENSDARG00000057408	1267	0	0	0
ENSDARG00000027602	2062	0	0	13
ENSDARG00000097332	328	0	0	0
ENSDARG00000107694	834	0	0	0
ENSDARG00000106464	2954	8	6	16
ENSDARG00000106723	799	0	0	1
ENSDARG00000108759	653	0	0	0
ENSDARG00000106068	4693	8	6	20
ENSDARG00000097973	731	59	45	175
ENSDARG00000109076	883	0	0	0
ENSDARG00000088885	2068	0	4	20
ENSDARG00000096990	1319	20	17	27
ENSDARG00000097635	1775	21	40	69
ENSDARG00000108111	1520	28	25	63
ENSDARG00000017217	6601	26	30	42
ENSDARG00000011463	1746	0	0	0
ENSDARG00000087950	2809	283	366	685
ENSDARG00000012184	2269	8	0	6
ENSDARG00000097671	584	0	0	0
ENSDARG00000040615	1817	23	24	40
ENSDARG00000060439	3171	9	10	13
ENSDARG00000097171	717	0	0	0
ENSDARG00000006110	4517	0	308	693
ENSDARG00000097656	436	0	0	0
ENSDARG00000097867	245	0	0	0
ENSDARG00000107313	1999	0	0	0
ENSDARG00000084002	117	0	0	0
ENSDARG00000107154	1097	0	0	0
ENSDARG00000098432	2002	155	160	297
ENSDARG00000105948	1329	16	30	60
ENSDARG00000101985	1952	3	5	26
ENSDARG00000101186	810	0	0	0
ENSDARG00000098116	534	4	0	16
ENSDARG00000108886	1301	0	0	2
ENSDARG00000101285	954	4	0	6
ENSDARG00000102442	1283	0	0	2
ENSDARG00000088463	918	2	2	4
ENSDARG00000090232	3033	8	22	44
ENSDARG00000007406	3891	0	0	0
ENSDARG00000104222	5239	30	30	68
ENSDARG00000088083	1284	0	8	11
ENSDARG00000045976	2840	58	32	81
ENSDARG00000104615	1185	4	0	27
ENSDARG00000086356	1952	12	4	23
ENSDARG00000097022	1651	0	0	0
ENSDARG00000097718	500	10	14	34
ENSDARG00000107899	384	0	0	0
ENSDARG00000089563	1429	0	0	0
ENSDARG00000097542	1194	0	0	0
ENSDARG00000060512	2350	0	0	2
ENSDARG00000068289	801	8	24	37
ENSDARG00000068436	2088	234	233	435
ENSDARG00000068434	1089	37	60	95
ENSDARG00000075664	1866	0	0	0
ENSDARG00000006585	2422	6	4	27
ENSDARG00000107565	2466	0	0	0
ENSDARG00000106058	1967	3	4	0
ENSDARG00000043483	1747	0	0	0
ENSDARG00000043899	1434	2	0	0
ENSDARG00000086735	3477	38	22	34
ENSDARG00000079064	2466	8	8	13
ENSDARG00000060549	3744	0	0	2
ENSDARG00000067668	1831	29	20	39
ENSDARG00000102724	959	10	4	6
ENSDARG00000105166	1088	0	0	0
ENSDARG00000019646	1832	0	0	0
ENSDARG00000105179	3023	7	6	18
ENSDARG00000090564	2470	0	0	0
ENSDARG00000097048	2432	4	8	16
ENSDARG00000062396	1370	11	6	16
ENSDARG00000037855	3032	16	21	22
ENSDARG00000077011	4427	10	26	50
ENSDARG00000013726	2336	11	2	5
ENSDARG00000037852	2779	144	38	87
ENSDARG00000109113	1740	0	0	0
ENSDARG00000013749	1666	4	4	5
ENSDARG00000085848	118	0	0	0
ENSDARG00000059202	1594	0	2	8
ENSDARG00000106215	116	0	0	0
ENSDARG00000057907	8250	168	110	210
ENSDARG00000037846	2150	362	430	698
ENSDARG00000037845	3113	0	0	1
ENSDARG00000071288	3072	67	34	88
ENSDARG00000063574	1690	22	20	34
ENSDARG00000025386	1702	556	188	369
ENSDARG00000077371	1694	0	0	0
ENSDARG00000037837	4949	0	8	12
ENSDARG00000015025	4724	0	0	0
ENSDARG00000027658	1805	2	2	6
ENSDARG00000037833	1675	2	0	2
ENSDARG00000101583	1128	0	0	0
ENSDARG00000076496	6701	7	4	26
ENSDARG00000077400	6457	68	46	127
ENSDARG00000099709	1385	184	190	282
ENSDARG00000087641	6741	0	0	0
ENSDARG00000078404	2948	0	4	2
ENSDARG00000093496	1850	240	75	123
ENSDARG00000058978	2336	24	2	6
ENSDARG00000093367	1012	0	0	0
ENSDARG00000036864	2795	8	34	48
ENSDARG00000089049	1653	0	0	1
ENSDARG00000068086	1509	0	0	0
ENSDARG00000107909	1165	0	0	0
ENSDARG00000100222	11115	98	102	167
ENSDARG00000085406	120	0	0	0
ENSDARG00000098793	1128	0	0	0
ENSDARG00000059044	963	12	1	2
ENSDARG00000019311	2733	123	45	107
ENSDARG00000075676	3383	3	0	4
ENSDARG00000108006	2004	0	0	0
ENSDARG00000008142	2935	88	94	148
ENSDARG00000061024	3119	146	179	339
ENSDARG00000017799	3008	0	0	0
ENSDARG00000006288	3157	8	6	10
ENSDARG00000062936	4667	0	2	16
ENSDARG00000052604	2583	0	0	0
ENSDARG00000074949	1460	0	0	0
ENSDARG00000090971	5610	72	28	74
ENSDARG00000108491	7870	0	0	2
ENSDARG00000017891	1956	248	312	637
ENSDARG00000059081	1632	0	8	10
ENSDARG00000046019	4052	0	100	192
ENSDARG00000089986	4470	6	20	54
ENSDARG00000107801	1217	31	10	13
ENSDARG00000071272	8700	626	318	565
ENSDARG00000044956	2063	36	10	24
ENSDARG00000086775	6227	0	0	0
ENSDARG00000038442	6364	550	533	1037
ENSDARG00000019774	4228	251	165	212
ENSDARG00000074790	1175	136	92	238
ENSDARG00000063419	2836	74	102	188
ENSDARG00000107622	116	0	0	0
ENSDARG00000017121	3162	0	0	2
ENSDARG00000009886	1262	86	51	97
ENSDARG00000063250	2542	49	12	19
ENSDARG00000107328	249	0	0	0
ENSDARG00000105341	45880	0	0	0
ENSDARG00000032865	2706	0	0	0
ENSDARG00000016256	3738	50	56	102
ENSDARG00000090634	1378	10	6	16
ENSDARG00000098200	1542	0	0	0
ENSDARG00000028335	3557	2290	6883	11965
ENSDARG00000078369	5298	0	0	0
ENSDARG00000108071	250	0	0	0
ENSDARG00000020699	3048	58	12	14
ENSDARG00000037815	1569	0	0	0
ENSDARG00000076299	5522	0	0	0
ENSDARG00000018658	2593	42	6	14
ENSDARG00000037813	1568	39	31	35
ENSDARG00000016238	1281	66	36	94
ENSDARG00000013729	1564	950	1132	1860
ENSDARG00000095510	1441	10	13	31
ENSDARG00000014828	3686	0	0	0
ENSDARG00000094801	600	0	0	0
ENSDARG00000063370	5999	4	2	4
ENSDARG00000095241	6835	208	97	169
ENSDARG00000037810	1324	14	4	3
ENSDARG00000058873	4969	0	2	2
ENSDARG00000058871	2360	2	0	2
ENSDARG00000002483	2242	0	0	0
ENSDARG00000063333	7049	200	143	350
ENSDARG00000073822	3366	4	0	6
ENSDARG00000090638	931	0	0	0
ENSDARG00000045776	1932	284	531	811
ENSDARG00000096415	3639	28	4	21
ENSDARG00000102328	693	0	0	0
ENSDARG00000045945	2178	0	0	0
ENSDARG00000094332	5637	22	16	46
ENSDARG00000045944	2429	0	0	0
ENSDARG00000011400	1089	0	0	0
ENSDARG00000041417	3578	0	2	2
ENSDARG00000041421	2789	2	0	2
ENSDARG00000058961	1491	2	0	2
ENSDARG00000102064	2803	2	0	6
ENSDARG00000098308	1929	0	0	4
ENSDARG00000079532	2233	0	0	0
ENSDARG00000063285	1018	46	30	23
ENSDARG00000089434	1950	2	0	6
ENSDARG00000108336	2603	0	0	0
ENSDARG00000106468	283	0	0	0
ENSDARG00000101435	440	0	0	4
ENSDARG00000107052	198	0	0	0
ENSDARG00000098472	744	0	0	0
ENSDARG00000078129	975	0	0	0
ENSDARG00000080890	124	0	0	0
ENSDARG00000081975	100	0	0	0
ENSDARG00000075295	5280	4	6	4
ENSDARG00000074321	1781	0	4	4
ENSDARG00000040523	3652	36	14	20
ENSDARG00000099906	323	0	0	5
ENSDARG00000090598	643	3	7	17
ENSDARG00000020610	1180	0	4	6
ENSDARG00000022698	2125	2	0	0
ENSDARG00000000474	546	0	0	0
ENSDARG00000074360	2139	0	0	0
ENSDARG00000037804	1487	0	24	31
ENSDARG00000006603	2786	98	84	156
ENSDARG00000078011	6226	0	0	2
ENSDARG00000058799	2637	0	0	2
ENSDARG00000071261	2625	4	0	0
ENSDARG00000025206	1998	29	5	7
ENSDARG00000075779	2268	5	6	6
ENSDARG00000108433	279	0	0	0
ENSDARG00000063230	1694	2	0	0
ENSDARG00000013837	1682	8	14	18
ENSDARG00000058818	2419	338	256	302
ENSDARG00000097678	782	0	0	0
ENSDARG00000013963	2138	0	0	0
ENSDARG00000103927	3889	0	0	0
ENSDARG00000102974	10261	1447	1321	2408
ENSDARG00000089626	991	152	249	376
ENSDARG00000071233	2348	0	0	0
ENSDARG00000089210	900	0	24	57
ENSDARG00000071235	2673	0	0	2
ENSDARG00000095864	1889	0	0	0
ENSDARG00000071238	1955	2	0	0
ENSDARG00000075948	6635	8	6	6
ENSDARG00000071241	2128	8	4	4
ENSDARG00000058738	2473	0	0	0
ENSDARG00000090179	944	2	0	0
ENSDARG00000028448	2310	18	18	45
ENSDARG00000100173	1212	0	0	0
ENSDARG00000091367	3347	420	422	692
ENSDARG00000096997	844	0	0	0
ENSDARG00000081687	84	0	0	0
ENSDARG00000107928	979	0	0	1
ENSDARG00000088322	106	0	0	0
ENSDARG00000079785	1622	0	0	0
ENSDARG00000017821	2310	0	72	122
ENSDARG00000106241	1272	0	0	2
ENSDARG00000087032	4267	0	0	0
ENSDARG00000058647	7531	0	0	0
ENSDARG00000002536	2466	451	484	753
ENSDARG00000106047	117	0	0	0
ENSDARG00000076657	6557	6	10	10
ENSDARG00000008953	1939	154	226	250
ENSDARG00000101120	6840	394	156	206
ENSDARG00000102879	5568	6	6	6
ENSDARG00000106474	1466	0	0	0
ENSDARG00000033393	1379	0	4	10
ENSDARG00000071209	2634	0	0	2
ENSDARG00000077385	1515	0	0	0
ENSDARG00000012927	1730	48	32	62
ENSDARG00000058598	1530	0	0	0
ENSDARG00000106297	1879	0	0	0
ENSDARG00000026333	2276	0	0	0
ENSDARG00000063089	2793	2	0	0
ENSDARG00000017154	1764	0	0	0
ENSDARG00000092845	948	0	0	0
ENSDARG00000025850	747	64	123	239
ENSDARG00000037781	7806	262	222	365
ENSDARG00000093153	651	0	0	0
ENSDARG00000108096	117	0	0	0
ENSDARG00000100234	4076	0	2	0
ENSDARG00000083706	110	0	0	0
ENSDARG00000063075	7154	0	0	4
ENSDARG00000013830	2509	218	18	52
ENSDARG00000058560	1526	22	72	81
ENSDARG00000058543	11542	0	4	0
ENSDARG00000085384	123	0	0	0
ENSDARG00000002659	4924	911	998	1502
ENSDARG00000011932	6078	102	66	154
ENSDARG00000021573	4888	0	0	0
ENSDARG00000030262	1616	0	0	0
ENSDARG00000075821	8425	106	38	59
ENSDARG00000058381	4005	0	0	0
ENSDARG00000058371	2472	2	331	536
ENSDARG00000058358	2902	0	1425	2506
ENSDARG00000018404	1851	2	1294	2144
ENSDARG00000058332	1528	0	0	0
ENSDARG00000017439	5439	162	171	314
ENSDARG00000076292	5836	4	0	4
ENSDARG00000093320	393	0	0	0
ENSDARG00000108945	147	0	0	0
ENSDARG00000004843	3329	236	37	60
ENSDARG00000005078	2937	248	128	191
ENSDARG00000037773	2262	481	337	438
ENSDARG00000026540	3089	700	863	1258
ENSDARG00000073757	3457	0	0	0
ENSDARG00000013647	2786	0	0	0
ENSDARG00000093971	391	0	0	0
ENSDARG00000077881	5060	0	0	0
ENSDARG00000102238	131	0	0	0
ENSDARG00000108769	116	0	0	0
ENSDARG00000062880	6437	4	4	8
ENSDARG00000076364	5174	0	0	2
ENSDARG00000106370	117	0	0	0
ENSDARG00000107891	1393	0	0	0
ENSDARG00000106263	419	0	0	0
ENSDARG00000086669	1267	0	0	0
ENSDARG00000062806	1795	0	0	2
ENSDARG00000088505	4076	64	11	12
ENSDARG00000077513	1675	114	8	26
ENSDARG00000088950	3699	2	2	6
